,hash,trans_size,sum(in_value),hash,size,sum(out_value),trans_fees,trans_fees_2
392,ee6262689de163200f2ea05006ca210b46786f95a83bb33d9d4594dcb3be1dce,223,15160122,ee6262689de163200f2ea05006ca210b46786f95a83bb33d9d4594dcb3be1dce,223,15152872,7250,32.51
393,0a3d589b0697ac59f53db2e80961e32cf9cd9c077bad0364a427a6bfe9e46700,279,7732,0a3d589b0697ac59f53db2e80961e32cf9cd9c077bad0364a427a6bfe9e46700,279,5088,2644,9.48
394,8d70be9e58c5a8993f7bdfd9acf0039aab2a76428f8c97da9d65d58fc571bbe3,506,100114,8d70be9e58c5a8993f7bdfd9acf0039aab2a76428f8c97da9d65d58fc571bbe3,506,90936,9178,18.14
395,90d6d2d3f20d9154164165b0b4ef2fe28e7ef262b6e688c073138ebaf46d6529,191,1308642,90d6d2d3f20d9154164165b0b4ef2fe28e7ef262b6e688c073138ebaf46d6529,191,1304542,4100,21.47
396,1badd58fa500ce55f7e56551ae3e08d1408fa830f179d7eb3f327c6da5a82c8b,191,10107878,1badd58fa500ce55f7e56551ae3e08d1408fa830f179d7eb3f327c6da5a82c8b,191,10105194,2684,14.05
397,55597a39f94f59a8579c5149f1da591759a578d53db74f1cabf9971194fcd786,406,3933,55597a39f94f59a8579c5149f1da591759a578d53db74f1cabf9971194fcd786,406,2500,1433,3.53
398,58a228861cb4520017fb629bb69e8bfe91a24a479b5d56764eb97e21ffc4ae72,195,1232980,58a228861cb4520017fb629bb69e8bfe91a24a479b5d56764eb97e21ffc4ae72,195,1230289,2691,13.8
399,59ef9e7e429a09c7fb7fcd9dcfbc8e47521657e1a876010f47d307651bb2fb5b,191,679000,59ef9e7e429a09c7fb7fcd9dcfbc8e47521657e1a876010f47d307651bb2fb5b,191,676140,2860,14.97
400,667cc4d3bb9c3c98ae2ddbbf8dba09808974093d7c8829fa69dc47e23bc4f668,154,5000,667cc4d3bb9c3c98ae2ddbbf8dba09808974093d7c8829fa69dc47e23bc4f668,154,4538,462,3
401,f2fdd8451698f85772b1d3e9a4b44f4de7bcdb655e3035164cef7b0ccac296db,223,50965,f2fdd8451698f85772b1d3e9a4b44f4de7bcdb655e3035164cef7b0ccac296db,223,47299,3666,16.44
402,488c29b1f5111f3bbda9ac8cfbf50929b29aa3742e429725c39c5c0bab2d9a60,355,1018537,488c29b1f5111f3bbda9ac8cfbf50929b29aa3742e429725c39c5c0bab2d9a60,355,1011921,6616,18.64
403,a64e3d32aa92c1dd93c3860d40689a6f3b93518563b032099cf1a32379191b0f,384,8620543,a64e3d32aa92c1dd93c3860d40689a6f3b93518563b032099cf1a32379191b0f,384,8609371,11172,29.09
404,c065c28f5a60b42d3e665ddc3bec9370afd950f30ee558ccef2077acaab5dc9c,193,29633,c065c28f5a60b42d3e665ddc3bec9370afd950f30ee558ccef2077acaab5dc9c,193,28528,1105,5.73
405,e85c7e887d0d28d2e65c7bb8a78395d6f9f9f7d451679706ae6c91add668e530,225,375179,e85c7e887d0d28d2e65c7bb8a78395d6f9f9f7d451679706ae6c91add668e530,225,368625,6554,29.13
406,069e64302e74b6755548a11cf14a09728c6fe9776c14d09782dff734bb2e6365,372,1999529092,069e64302e74b6755548a11cf14a09728c6fe9776c14d09782dff734bb2e6365,372,1999522069,7023,18.88
407,6b213d3229f3df4f37ef9ce15c5f9eb9a36766da0d2177f3dfdeb66e404b097f,353,1464773,6b213d3229f3df4f37ef9ce15c5f9eb9a36766da0d2177f3dfdeb66e404b097f,353,1458258,6515,18.46
408,963444027a83e30eedb60c4de51bf3472248377c606cce2e9cffe9502224a231,234,1146230,963444027a83e30eedb60c4de51bf3472248377c606cce2e9cffe9502224a231,234,1143920,2310,9.87
409,c625a0f6b7dc3060837a5ce8c046d51800800ee1ec9eb42d1c8aaa17369d88ae,222,7532285,c625a0f6b7dc3060837a5ce8c046d51800800ee1ec9eb42d1c8aaa17369d88ae,222,7528645,3640,16.4
410,26ad18b7caf59a2a24793a47ccb93ea8bd1e2b344b120fb256018f10f5043ff3,351,132041588,26ad18b7caf59a2a24793a47ccb93ea8bd1e2b344b120fb256018f10f5043ff3,351,132030290,11298,32.19
411,376b2475c7ab6e6dca1a31f38b353409b20cb4284037f288e8cba26dde9698ab,359,7000,376b2475c7ab6e6dca1a31f38b353409b20cb4284037f288e8cba26dde9698ab,359,5344,1656,4.61
412,536476e684da65e38fc2a6766f99bfb7329e1e9aac8cc0bc93df4294f0e6106b,223,1474004,536476e684da65e38fc2a6766f99bfb7329e1e9aac8cc0bc93df4294f0e6106b,223,1473018,986,4.42
413,5f25bdcb916c421ab87d3d07c244a25460dce24b71c1fcb9fe15807d9e861ce3,191,4642338,5f25bdcb916c421ab87d3d07c244a25460dce24b71c1fcb9fe15807d9e861ce3,191,4640160,2178,11.4
414,6405427d02ef2ad829e4f706bd84634f7fe208fb257a3b855b3d7b5fb4bbb6fc,246,3173132,6405427d02ef2ad829e4f706bd84634f7fe208fb257a3b855b3d7b5fb4bbb6fc,246,3168347,4785,19.45
415,6f7a44955782d8dbce800f78001af6bd3dee9f843b7d56f57f6f2aef3cf39b79,373,31431211,6f7a44955782d8dbce800f78001af6bd3dee9f843b7d56f57f6f2aef3cf39b79,373,31428923,2288,6.13
416,a33e9cf864428a057e110e220699062ac1c0c5a65ee936cef9e39a8edea5f0ed,478,1935402204,a33e9cf864428a057e110e220699062ac1c0c5a65ee936cef9e39a8edea5f0ed,478,1935393349,8855,18.53
417,428c75d1cf1b9c5fdbe58b40677ffaddbc13b5218922debacf1e1b0b9136cce1,154,2500,428c75d1cf1b9c5fdbe58b40677ffaddbc13b5218922debacf1e1b0b9136cce1,154,1884,616,4
418,8bcda9f56faf0bba6b1622e66d4d596aee674a97ca7c260809e80d7e2d732509,225,124275,8bcda9f56faf0bba6b1622e66d4d596aee674a97ca7c260809e80d7e2d732509,225,118399,5876,26.12
419,ed0d644994f2c40a6592476da5410d9010837ff979afc62030ddfb99811723f5,382,45188281,ed0d644994f2c40a6592476da5410d9010837ff979afc62030ddfb99811723f5,382,45182889,5392,14.12
420,0589d2e8934025311496968c973ab158aec1362a80d13d9d7503f275730642ca,223,2567637,0589d2e8934025311496968c973ab158aec1362a80d13d9d7503f275730642ca,223,2563816,3821,17.13
421,30039a1c14786c7b05bca73ce8b6393de6cfb33317ca4d5b1cc1d64493653a72,222,718559,30039a1c14786c7b05bca73ce8b6393de6cfb33317ca4d5b1cc1d64493653a72,222,714893,3666,16.51
422,41e0b3ca87dcb61dc9032d1711c3612329f78234d87b45fa77d5d7f503592ddf,57564,96772,41e0b3ca87dcb61dc9032d1711c3612329f78234d87b45fa77d5d7f503592ddf,57564,10000,86772,1.51
423,cc6976ba3af5b07b053f78d935f92c2306d677ad77b8c0e6981c5fa865c563bf,223,52830,cc6976ba3af5b07b053f78d935f92c2306d677ad77b8c0e6981c5fa865c563bf,223,49647,3183,14.27
424,0f48761738b86971dd5c08e18595108cfef6a4dc9aae5d5a2c5fc4911cfc102a,191,853829,0f48761738b86971dd5c08e18595108cfef6a4dc9aae5d5a2c5fc4911cfc102a,191,850969,2860,14.97
425,482800106c4cc9591f46e843e20c9b18834fd57b83c34b89085fc682f1a0385d,223,55610,482800106c4cc9591f46e843e20c9b18834fd57b83c34b89085fc682f1a0385d,223,51578,4032,18.08
426,a7f523d1866ccfb53ecda0f85fd8a2ce0c4d9919c5cac6cb534da92a05e1d54a,222,1266950,a7f523d1866ccfb53ecda0f85fd8a2ce0c4d9919c5cac6cb534da92a05e1d54a,222,1265971,979,4.41
427,dc2dec1b4c5a131f902a34c74eeeaee2b5616540057f9dfb543bf45c205d727f,154,5000,dc2dec1b4c5a131f902a34c74eeeaee2b5616540057f9dfb543bf45c205d727f,154,4384,616,4
428,f4168459cf9a06f222f5bf0890913e735bca206bae47d66d25f6d36585d71c0b,450,2359858,f4168459cf9a06f222f5bf0890913e735bca206bae47d66d25f6d36585d71c0b,450,2352214,7644,16.99
429,01aa9dbf1c13152cd201946c0fc0a5c80b713954913d498a2fa6e608ad87a91d,335,4375,01aa9dbf1c13152cd201946c0fc0a5c80b713954913d498a2fa6e608ad87a91d,335,3524,851,2.54
430,22b099a3f438b2cf6f6b5320cfa07eb3920e01498c1f42f18df863323cb98020,1360,59125714,22b099a3f438b2cf6f6b5320cfa07eb3920e01498c1f42f18df863323cb98020,1360,59099124,26590,19.55
431,265d80d74a04064a276af78958efcc8443364a48500203cb5f74ba515a29e47e,223,85099,265d80d74a04064a276af78958efcc8443364a48500203cb5f74ba515a29e47e,223,84113,986,4.42
432,27de8fc4242007db01adfa69d3f6a07321cbf07ac0901bdb9c1965ee3fc46797,549,1645744,27de8fc4242007db01adfa69d3f6a07321cbf07ac0901bdb9c1965ee3fc46797,549,1635765,9979,18.18
433,8c961c04f8e9d9b3d2ffa456300d878f359cab0c8246da0d524f8889582bb901,1074,3539721,8c961c04f8e9d9b3d2ffa456300d878f359cab0c8246da0d524f8889582bb901,1074,3522441,17280,16.09
434,9ecbabc9eb6f824d9d2e4391f4e3226c726d862b39e3d170d674ad4ca4ccd471,223,6822117,9ecbabc9eb6f824d9d2e4391f4e3226c726d862b39e3d170d674ad4ca4ccd471,223,6816898,5219,23.4
435,a2172a83fe6b3ab3b1d795eabfb43acb817ab09396a2b4b1b2cc2db4531f1ce3,312,62054,a2172a83fe6b3ab3b1d795eabfb43acb817ab09396a2b4b1b2cc2db4531f1ce3,312,61418,636,2.04
436,bb885278b1ca06e7c6bfa4aa38fd776e7488100e371e6f03738b095a2d704f34,224,73057,bb885278b1ca06e7c6bfa4aa38fd776e7488100e371e6f03738b095a2d704f34,224,70887,2170,9.69
437,ce839888e2d453301c980aae18611ff59b5807df216220db7099f64497a61ae6,223,98352,ce839888e2d453301c980aae18611ff59b5807df216220db7099f64497a61ae6,223,94686,3666,16.44
438,dffcb2db11053681ec8b6121ba7b03ddf415de7bd10f2e7a268fc82af7e41541,192,379613,dffcb2db11053681ec8b6121ba7b03ddf415de7bd10f2e7a268fc82af7e41541,192,376838,2775,14.45
439,e30893103d3752e0e8537eb97506a2408de173fdacf8d50f12948a37ff99c4c8,226,749196,e30893103d3752e0e8537eb97506a2408de173fdacf8d50f12948a37ff99c4c8,226,745452,3744,16.57
440,e52a5a8e292c24ca1d46e7aa921fd1a968a448de0437f77f899d0c7738d9b17f,537,485747,e52a5a8e292c24ca1d46e7aa921fd1a968a448de0437f77f899d0c7738d9b17f,537,483593,2154,4.01
441,5f9766b974ab2d32eb14b3ada189406a5e24e23df1f34cfa8c31e834d680b588,405,3933,5f9766b974ab2d32eb14b3ada189406a5e24e23df1f34cfa8c31e834d680b588,405,2500,1433,3.54
442,a32bdf41d06033a7b4d51350b1f4816817fc25941cc5b7bb9ea7f19f25b58289,193,339000,a32bdf41d06033a7b4d51350b1f4816817fc25941cc5b7bb9ea7f19f25b58289,193,336114,2886,14.95
443,bf1ec1ac31f4d6e36f90d9ac41e0f4600606e055e7ed9a63519742634dda917a,247,147451,bf1ec1ac31f4d6e36f90d9ac41e0f4600606e055e7ed9a63519742634dda917a,247,145283,2168,8.78
444,e31c4eac9ebbe17eb24c6a1004f5bc0e0c4002b6465bbaf0b2383ca429b81779,151,5000,e31c4eac9ebbe17eb24c6a1004f5bc0e0c4002b6465bbaf0b2383ca429b81779,151,4396,604,4
445,e34b8f0e1b008004efc26a59241356405bda75795db594b1ffd174134c9dd1ce,317,1818,e34b8f0e1b008004efc26a59241356405bda75795db594b1ffd174134c9dd1ce,317,546,1272,4.01
446,f02c34ff4ba7630ffeeffe6c9b957d5b0b6fcec9607b99c7df7c5a9086b39e8e,1825,37542124,f02c34ff4ba7630ffeeffe6c9b957d5b0b6fcec9607b99c7df7c5a9086b39e8e,1825,37519816,22308,12.22
447,774dd320ee7204149d389ada17e24ce0e90234d7aa2c8189e33bf04a42118a81,192,125287,774dd320ee7204149d389ada17e24ce0e90234d7aa2c8189e33bf04a42118a81,192,119748,5539,28.85
448,99b9ab4fed35fa0184eebd52a2cfca43e3f0297829a7c1065394a00f146a1b1c,191,960000,99b9ab4fed35fa0184eebd52a2cfca43e3f0297829a7c1065394a00f146a1b1c,191,957140,2860,14.97
449,a4f2cffbafed14accc1cf56e54559c85b80cb28bd4fbb7b3b43f5fe1424148d1,285,48226546,a4f2cffbafed14accc1cf56e54559c85b80cb28bd4fbb7b3b43f5fe1424148d1,285,48219406,7140,25.05
450,de117caa6219b4918f1c450e4c80dcad0245f07d45220dcc583de63f26e05f89,206,6617012,de117caa6219b4918f1c450e4c80dcad0245f07d45220dcc583de63f26e05f89,206,6616370,642,3.12
451,ea12cdb9a06d059d88b0f7536e916c7d6adb7dd40dc6cf22701fd20a5c5a416f,195,331189,ea12cdb9a06d059d88b0f7536e916c7d6adb7dd40dc6cf22701fd20a5c5a416f,195,328251,2938,15.07
452,0ede3540d81e9bc844c79c017b40160b7209036a18d7c7fe330039d9785ecc80,222,868489,0ede3540d81e9bc844c79c017b40160b7209036a18d7c7fe330039d9785ecc80,222,864491,3998,18.01
453,25899594ece1f98d164b55aa1cd819b8e52f3d7ca60008fa91c75d9158866af9,223,82000,25899594ece1f98d164b55aa1cd819b8e52f3d7ca60008fa91c75d9158866af9,223,78334,3666,16.44
454,516ea907e3dbbf1e76e030c573fb72d2d699f624670d83e93229a1311baf54d6,154,5000,516ea907e3dbbf1e76e030c573fb72d2d699f624670d83e93229a1311baf54d6,154,4384,616,4
455,a460023b3fc333d113b2a1a952a494ba521b60157bffd45acd8ac91181945349,248,1383501,a460023b3fc333d113b2a1a952a494ba521b60157bffd45acd8ac91181945349,248,1378384,5117,20.63
456,bba9e333ef519eeb3df36d51b49388368893d6c91459f39b19df8c75de454dd6,348,79909689,bba9e333ef519eeb3df36d51b49388368893d6c91459f39b19df8c75de454dd6,348,79907665,2024,5.82
457,c99bab72ec43d98bea24770e0763b02d3786fd2dd7d476a8baa79838855028a0,344,497037,c99bab72ec43d98bea24770e0763b02d3786fd2dd7d476a8baa79838855028a0,344,495775,1262,3.67
458,23aa0b94c841f94a227c08e149428d79e62608547a469da91334e6605e1d2fa3,488,1944072,23aa0b94c841f94a227c08e149428d79e62608547a469da91334e6605e1d2fa3,488,1937650,6422,13.16
459,3427d7a21bd46dc530c1a572931164fff35049700cf547fab4c23b8544a349d0,190,80243,3427d7a21bd46dc530c1a572931164fff35049700cf547fab4c23b8544a349d0,190,77518,2725,14.34
460,608581bd6483d3f9aa0bf71310d290bc4ddb462885a5275f4639b4e67e5e6b61,246,83982,608581bd6483d3f9aa0bf71310d290bc4ddb462885a5275f4639b4e67e5e6b61,246,77419,6563,26.68
461,f68031f45638d0be7969b1bd7bd34a60a885f7de304d541c840d42b7bef66abd,248,262000,f68031f45638d0be7969b1bd7bd34a60a885f7de304d541c840d42b7bef66abd,248,256883,5117,20.63
462,07c7dacf81af7a227d1204f67528e0e3b78663a27e7ebf0f4fa272c9b6225bb2,223,8225195,07c7dacf81af7a227d1204f67528e0e3b78663a27e7ebf0f4fa272c9b6225bb2,223,8220313,4882,21.89
463,16161c9a606162eee96da46ddb00f804a36fd9500c83c6c90f05fc03c43f0bdd,195,82192,16161c9a606162eee96da46ddb00f804a36fd9500c83c6c90f05fc03c43f0bdd,195,81404,788,4.04
464,2bbc249d04d4402d9f3cea0eeab4f94a490c1d41fe5b1d86c28adc1a0dfcf58d,285,12041606,2bbc249d04d4402d9f3cea0eeab4f94a490c1d41fe5b1d86c28adc1a0dfcf58d,285,12035486,6120,21.47
465,912ada99499a0c9c345c894d6ffed9895a105b54e90d22aa76c4a08872a2a057,223,2082895,912ada99499a0c9c345c894d6ffed9895a105b54e90d22aa76c4a08872a2a057,223,2079430,3465,15.54
466,f0ecc4d284f82b735dc4d220c84cce94757a6c7bc31dd5b772e146392722885e,372,140304,f0ecc4d284f82b735dc4d220c84cce94757a6c7bc31dd5b772e146392722885e,372,134844,5460,14.68
467,2706edbe1f393fea724090340b7511365ad8c31b253afda1dc7274e5f708f345,631,2312514,2706edbe1f393fea724090340b7511365ad8c31b253afda1dc7274e5f708f345,631,2302338,10176,16.13
468,280c81a0f05fc8bca9b8dae9a5db603b4fcd9925a6f995c375b54c84e6febea3,224,677625,280c81a0f05fc8bca9b8dae9a5db603b4fcd9925a6f995c375b54c84e6febea3,224,674493,3132,13.98
469,441b536f79ee2d2fec702807993d630104a23cdcc1aa6e60aaa35752bcdad5a4,371,670866,441b536f79ee2d2fec702807993d630104a23cdcc1aa6e60aaa35752bcdad5a4,371,667135,3731,10.06
470,b40b923e8d12d966fcf98c627c22f29c2bcf52d0ab11a097e25875adb6f399eb,222,328473632,b40b923e8d12d966fcf98c627c22f29c2bcf52d0ab11a097e25875adb6f399eb,222,328470186,3446,15.52
471,bf27ac9579dbc62c8b3c8284cfc95939b030d758be3a9446e8cd94678115ec0b,223,8577195,bf27ac9579dbc62c8b3c8284cfc95939b030d758be3a9446e8cd94678115ec0b,223,8571570,5625,25.22
472,0c655f99ef98b5d01a58bdd75f3c1130567c88556b0d09a0844d88961014d788,370,3816430,0c655f99ef98b5d01a58bdd75f3c1130567c88556b0d09a0844d88961014d788,370,3808342,8088,21.86
473,18db7ddcf81646a4c4c5f501a19332d3a2f2e062d5dc05727add5fb3149cdb35,223,361418145,18db7ddcf81646a4c4c5f501a19332d3a2f2e062d5dc05727add5fb3149cdb35,223,361414505,3640,16.32
474,1bdd6ca5d7478f2c405ec0a8949cc56ebf563f38b7184cb3ef2eba308d4b8eb0,223,2754167,1bdd6ca5d7478f2c405ec0a8949cc56ebf563f38b7184cb3ef2eba308d4b8eb0,223,2750114,4053,18.17
475,382fceb7662069399c05c200e835da250d5bf4c0ed2bccb200b017d8f22e2e16,191,1802725,382fceb7662069399c05c200e835da250d5bf4c0ed2bccb200b017d8f22e2e16,191,1801829,896,4.69
476,4c5fb9d71c7b260d303e5abfe4569e3dd298d1192d5353604fcde6aaf9d0a43f,226,849792,4c5fb9d71c7b260d303e5abfe4569e3dd298d1192d5353604fcde6aaf9d0a43f,226,848792,1000,4.42
477,891409bfd98762655ed6053ac1d7d20176552c040831df96f4f8a016928417f6,195,3601697,891409bfd98762655ed6053ac1d7d20176552c040831df96f4f8a016928417f6,195,3598759,2938,15.07
478,96b8def727603f9d9ca88ec6f63af2aa75e96326248da8856e322b77dafaea23,824,181193546,96b8def727603f9d9ca88ec6f63af2aa75e96326248da8856e322b77dafaea23,824,181183018,10528,12.78
479,ad5ee7db645d6b2685d2968e5928ee78831a768e7701814b4cc318c8b737889c,666,14509524,ad5ee7db645d6b2685d2968e5928ee78831a768e7701814b4cc318c8b737889c,666,14498804,10720,16.1
480,b483ad2800090f511ec5c5e7c8ab0bab5e3ec332673cf281e847d7e9251ddc97,374,354620,b483ad2800090f511ec5c5e7c8ab0bab5e3ec332673cf281e847d7e9251ddc97,374,352725,1895,5.07
481,118920d1d50760f8306fdca079e61aa613264c9e27608c33a6cc7780918ce161,225,64783,118920d1d50760f8306fdca079e61aa613264c9e27608c33a6cc7780918ce161,225,61039,3744,16.64
482,23058b46ff5a60c6e04f0755e8cbd8da3fd3f152cd2a5c8d5dff8ad25d6581fd,223,361418,23058b46ff5a60c6e04f0755e8cbd8da3fd3f152cd2a5c8d5dff8ad25d6581fd,223,357752,3666,16.44
483,43fb34eeb655dbf9708fbb7a70c8e1597a600a5065a9c4843057bee852447464,248,1085886,43fb34eeb655dbf9708fbb7a70c8e1597a600a5065a9c4843057bee852447464,248,1081902,3984,16.06
484,570395fd2712785e4882da11cae8198eb9858990d0f22f71f1bed035d676b14f,406,3934,570395fd2712785e4882da11cae8198eb9858990d0f22f71f1bed035d676b14f,406,2500,1434,3.53
485,7556898493eee058af69d155b8d54127308c42d8eb4f01c09adfc1cae1ba8311,2811,10501209945,7556898493eee058af69d155b8d54127308c42d8eb4f01c09adfc1cae1ba8311,2811,10501172445,37500,13.34
486,a02c7b6ac1923788589558083d150f6a1854a88ec10e3a57479dfc9a1aa06a98,223,52820,a02c7b6ac1923788589558083d150f6a1854a88ec10e3a57479dfc9a1aa06a98,223,50136,2684,12.04
487,af9d93301aaa4c46728a3d04a0cad7f56fe5cfc6bf9ee1040e3429d4dea62d5a,484,623915,af9d93301aaa4c46728a3d04a0cad7f56fe5cfc6bf9ee1040e3429d4dea62d5a,484,616107,7808,16.13
488,b1c772bf30d39520c0797c3a3b56482db93cb83bcdbc4f728535db87da324298,225,335000,b1c772bf30d39520c0797c3a3b56482db93cb83bcdbc4f728535db87da324298,225,331256,3744,16.64
489,e3cb5a2c0790cc1e142a66feca8d0d31aab547e2812e2580cd2064c1fca8d01e,162,10484,e3cb5a2c0790cc1e142a66feca8d0d31aab547e2812e2580cd2064c1fca8d01e,162,9485,999,6.17
490,ef769db585f0e47b37fdf7356f523700ddd448d5aac63a60469f17ddb5442bcf,344,541055,ef769db585f0e47b37fdf7356f523700ddd448d5aac63a60469f17ddb5442bcf,344,535835,5220,15.17
491,f5c3b9569bc352c92813075abafb553ad88e590b33f39e9f400b5c0174d7e778,223,100213165,f5c3b9569bc352c92813075abafb553ad88e590b33f39e9f400b5c0174d7e778,223,100207515,5650,25.34
492,0904bf90a6f290dc3426a3f6cf046cfb2b1db8626dfb500254d8ec3a3ba993a2,370,7419024,0904bf90a6f290dc3426a3f6cf046cfb2b1db8626dfb500254d8ec3a3ba993a2,370,7413628,5396,14.58
493,26111b142966c09f37c7ca6e5b48c6bd9f51babda11c3bf3018e0c7a199650b6,223,6884241,26111b142966c09f37c7ca6e5b48c6bd9f51babda11c3bf3018e0c7a199650b6,223,6881872,2369,10.62
494,26dbe659214ab1ec546d32e81e48854c118ef7a78f73e8c4dabf4d30deb45a4b,217,2000000000,26dbe659214ab1ec546d32e81e48854c118ef7a78f73e8c4dabf4d30deb45a4b,217,1999990100,9900,45.62
495,7fa8cbefc5d87c2f83c8111bbf25c86bccc578a33f25db467a06bcaadfcbb2ea,469,17746352,7fa8cbefc5d87c2f83c8111bbf25c86bccc578a33f25db467a06bcaadfcbb2ea,469,17737142,9210,19.64
496,8b6b649cf4171d87bad7ba8ab64beb7bd8f63ac47357528a607cabe4f1c4d7b7,369,1540579,8b6b649cf4171d87bad7ba8ab64beb7bd8f63ac47357528a607cabe4f1c4d7b7,369,1538484,2095,5.68
497,eee122f70141924188a394aae7b81994090311554585cc678f2f79802e7284cc,370,410596,eee122f70141924188a394aae7b81994090311554585cc678f2f79802e7284cc,370,400770,9826,26.56
498,02906a6e0295f2e0281ede114a50a50ebb127512f1aad89b89a82856bd06e246,506,98915,02906a6e0295f2e0281ede114a50a50ebb127512f1aad89b89a82856bd06e246,506,89737,9178,18.14
499,3a9e6b07713fd65a867797a88661465eb1c94bdd4d0ce31783cee8e54c3b4d96,193,543933,3a9e6b07713fd65a867797a88661465eb1c94bdd4d0ce31783cee8e54c3b4d96,193,541047,2886,14.95
500,b794a968b55237b3ac8f33fde225d8656b840715fcef780ca38a97c13fe2631a,342,312248,b794a968b55237b3ac8f33fde225d8656b840715fcef780ca38a97c13fe2631a,342,306218,6030,17.63
501,c8c5e7777dd127ba3cc89dcbc86d0f176d76927e955541c88eac8c4dc3ca8578,224,551521,c8c5e7777dd127ba3cc89dcbc86d0f176d76927e955541c88eac8c4dc3ca8578,224,550752,769,3.43
502,f450cd8a6266565e3d62c15556ffddbc1d134872c84f650957afd300e1cd5976,222,1827300,f450cd8a6266565e3d62c15556ffddbc1d134872c84f650957afd300e1cd5976,222,1826300,1000,4.5
503,1baf2857b36f1db6aa98e049093807098c64ddb79311b1de4c8c9a3649805d56,195,305376,1baf2857b36f1db6aa98e049093807098c64ddb79311b1de4c8c9a3649805d56,195,303116,2260,11.59
504,2a2c24d129daca5314d9fc99a371a0e70bb4a23715a1490f4f41d8e0eb43009b,1925,99970000,2a2c24d129daca5314d9fc99a371a0e70bb4a23715a1490f4f41d8e0eb43009b,1925,99922411,47589,24.72
505,48c4b14a8938cd0e89285ccd19bd3c7367825ad931c282c4bb0ed3df31c49699,248,7000000,48c4b14a8938cd0e89285ccd19bd3c7367825ad931c282c4bb0ed3df31c49699,248,6992998,7002,28.23
506,f5e9601dcf6955478650c21d4728f48d483baa2c3286db9749a4c5a9727fb919,223,98992,f5e9601dcf6955478650c21d4728f48d483baa2c3286db9749a4c5a9727fb919,223,95352,3640,16.32
507,1d63acfbeac978c6fe55a708281cf2764111a4a64d9bf3a3dedd63bdf073f086,933,4328119410,1d63acfbeac978c6fe55a708281cf2764111a4a64d9bf3a3dedd63bdf073f086,933,4328106466,12944,13.87
508,1f12870954a50f264ce3039798d221928448d9ff071cbe64662352b58d6c3eab,534,8190990,1f12870954a50f264ce3039798d221928448d9ff071cbe64662352b58d6c3eab,534,8163390,27600,51.69
509,27ea3019f0f9dd57df1493b4d4502da7c297269a5e59a3586dfa7be27700bffc,222,6893891,27ea3019f0f9dd57df1493b4d4502da7c297269a5e59a3586dfa7be27700bffc,222,6889451,4440,20
510,49c47c1ee4568a57b9f735aa6f34385eda3a45c3d8f235df89382eb185864585,223,617438,49c47c1ee4568a57b9f735aa6f34385eda3a45c3d8f235df89382eb185864585,223,614773,2665,11.95
511,be8d30b49ab2fe6a6c1b5bddf2c2e4128826926411b1e34bb2ebfef3ad99c673,191,95645,be8d30b49ab2fe6a6c1b5bddf2c2e4128826926411b1e34bb2ebfef3ad99c673,191,90015,5630,29.48
512,f35b85b67cb54499cb026ecfb163178e382521d108d0e5fc840b710f65d12f45,648,15705968,f35b85b67cb54499cb026ecfb163178e382521d108d0e5fc840b710f65d12f45,648,15699083,6885,10.62
513,f3aaafd80779e61c051aac04dc3b47428571c70f7529e95f6e3d710f1364b9f8,195,1831792,f3aaafd80779e61c051aac04dc3b47428571c70f7529e95f6e3d710f1364b9f8,195,1830894,898,4.61
514,0960bf9b94303c2e905d4fbad3557186c1553e2e6ae6dc3a03359a943c366b1f,372,198039,0960bf9b94303c2e905d4fbad3557186c1553e2e6ae6dc3a03359a943c366b1f,372,196585,1454,3.91
515,ba110b30ee95c3db6f5d8cc5a6a1ed484cc6f8b97598da6f2a5d9588539c7b57,338,391861,ba110b30ee95c3db6f5d8cc5a6a1ed484cc6f8b97598da6f2a5d9588539c7b57,338,386081,5780,17.1
516,082ecb6f72501e036e0e8ccaf28ca402e1df67274319b20271d0e35b17bb0846,518,89954,082ecb6f72501e036e0e8ccaf28ca402e1df67274319b20271d0e35b17bb0846,518,76434,13520,26.1
517,1245a8c7338d27bcb61ad9f39d2c04f928b3b94408f46dc532a05e2b13acd612,222,2289623,1245a8c7338d27bcb61ad9f39d2c04f928b3b94408f46dc532a05e2b13acd612,222,2286803,2820,12.7
518,53c41dd80c391499f582704afb271818624eb1bf80408e146b545d03f1a4589b,247,2679582,53c41dd80c391499f582704afb271818624eb1bf80408e146b545d03f1a4589b,247,2678500,1082,4.38
519,cd573e00c8c7ce38ee536318a52c477e205b6ae2ed92bfad0bd666f9415a7977,193,463986,cd573e00c8c7ce38ee536318a52c477e205b6ae2ed92bfad0bd666f9415a7977,193,461100,2886,14.95
520,fe25a2d69f83a2361c7924341a08459f2e0d0ae9c907d3a22ee056d8e2d4d03f,226,212682,fe25a2d69f83a2361c7924341a08459f2e0d0ae9c907d3a22ee056d8e2d4d03f,226,197484,15198,67.25
521,41533c80fe2ddfc98332c3a040efa76bb58b01d885c9cc24037c2a1875e42584,194,26888,41533c80fe2ddfc98332c3a040efa76bb58b01d885c9cc24037c2a1875e42584,194,24650,2238,11.54
522,5c7673b25fe38af5a163b265c212228310addb79bc76635e0f33e94ececda5f3,223,139447695,5c7673b25fe38af5a163b265c212228310addb79bc76635e0f33e94ececda5f3,223,139441731,5964,26.74
